EuroPheno.stock_id,genotype,pheno_date,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,canopy_height,stem_count,base_diameter_1,base_diameter_2,stem_diam_half_height,field_flowering_score,time_taken,who,tallest_stem
81868,Mx 3542#120,19/09/2016,5,13,88.0,2.8,,,,,,,10:36,eey9,
81868,Mx 3542#120,19/09/2016,5,14,53.0,2.0,,,,,,,10:37,eey9,
81868,Mx 3542#120,19/09/2016,5,15,23.0,0.4,,,,,,,10:37,eey9,
79081,Mx 3539#40,17/10/2016,1,0,,,270,52,24,24,8,0,09:54,eey9,
79081,Mx 3539#40,17/10/2016,1,1,64,2.3,,,,,,,09:56,eey9,
79081,Mx 3539#40,17/10/2016,1,2,66,2,,,,,,,09:57,eey9,
79081,Mx 3539#40,17/10/2016,1,3,68,2.4,,,,,,,09:57,eey9,
79081,Mx 3539#40,17/10/2016,1,4,69,2.4,,,,,,,09:57,eey9,
79081,Mx 3539#40,17/10/2016,1,5,70,2.4,,,,,,,09:58,eey9,
79081,Mx 3539#40,17/10/2016,1,6,74,2.5,,,,,,,09:58,eey9,
79081,Mx 3539#40,17/10/2016,1,7,79,2.6,,,,,,,09:58,eey9,
79081,Mx 3539#40,17/10/2016,1,8,61,2.1,,,,,,,09:59,eey9,
79081,Mx 3539#40,17/10/2016,2,0,,,256,61,33,31,8,0,09:59,eey9,
79081,Mx 3539#40,17/10/2016,2,1,76,1.4,,,,,,,10:01,eey9,
79081,Mx 3539#40,17/10/2016,2,2,84,2.2,,,,,,,10:02,eey9,
79081,Mx 3539#40,17/10/2016,2,3,83,2.2,,,,,,,10:02,eey9,
79081,Mx 3539#40,17/10/2016,2,4,87,2.3,,,,,,,10:03,eey9,
79081,Mx 3539#40,17/10/2016,2,5,89,2.4,,,,,,,10:03,eey9,
79081,Mx 3539#40,17/10/2016,2,6,96,2.3,,,,,,,10:03,eey9,
79081,Mx 3539#40,17/10/2016,2,7,89,2.4,,,,,,,10:04,eey9,
79081,Mx 3539#40,17/10/2016,2,8,95,2.4,,,,,,,10:04,eey9,
79081,Mx 3539#40,17/10/2016,2,9,93,2.4,,,,,,,10:04,eey9,
79081,Mx 3539#40,17/10/2016,2,10,86,2.2,,,,,,,10:05,eey9,
79081,Mx 3539#40,17/10/2016,2,11,54,1.7,,,,,,,10:05,eey9,
79081,Mx 3539#40,17/10/2016,3,0,,,265,35,33,26,9,0,10:06,eey9,
79081,Mx 3539#40,17/10/2016,3,1,37,1.6,,,,,,,10:07,eey9,
79081,Mx 3539#40,17/10/2016,3,2,64,2.6,,,,,,,10:08,eey9,
79081,Mx 3539#40,17/10/2016,3,3,64,2.5,,,,,,,10:08,eey9,
79081,Mx 3539#40,17/10/2016,3,4,68,2.4,,,,,,,10:08,eey9,
79081,Mx 3539#40,17/10/2016,3,5,71,2.2,,,,,,,10:09,eey9,
79081,Mx 3539#40,17/10/2016,3,6,74,2.5,,,,,,,10:09,eey9,
79081,Mx 3539#40,17/10/2016,3,7,74,2.6,,,,,,,10:09,eey9,
79081,Mx 3539#40,17/10/2016,3,8,84,2.7,,,,,,,10:10,eey9,
79081,Mx 3539#40,17/10/2016,3,9,82,2.7,,,,,,,10:10,eey9,
79081,Mx 3539#40,17/10/2016,3,10,84,2.7,,,,,,,10:10,eey9,
79081,Mx 3539#40,17/10/2016,3,11,79,2.5,,,,,,,10:11,eey9,
79081,Mx 3539#40,17/10/2016,3,12,58,1.8,,,,,,,10:11,eey9,
79081,Mx 3539#40,17/10/2016,4,0,,,300,26,82,68,8,0,10:12,eey9,
79081,Mx 3539#40,17/10/2016,4,1,68,2,,,,,,,10:15,eey9,
79081,Mx 3539#40,17/10/2016,4,2,72,2.6,,,,,,,10:15,eey9,
79081,Mx 3539#40,17/10/2016,4,3,72,2.5,,,,,,,10:16,eey9,
79081,Mx 3539#40,17/10/2016,4,4,43,2.7,,,,,,,10:16,eey9,
79081,Mx 3539#40,17/10/2016,4,5,73,2.6,,,,,,,10:16,eey9,
79081,Mx 3539#40,17/10/2016,4,6,76,2.5,,,,,,,10:17,eey9,
79081,Mx 3539#40,17/10/2016,4,7,82,2.7,,,,,,,10:17,eey9,
79081,Mx 3539#40,17/10/2016,4,8,84,2.5,,,,,,,10:17,eey9,
79081,Mx 3539#40,17/10/2016,4,9,75,2.2,,,,,,,10:18,eey9,
79081,Mx 3539#40,17/10/2016,4,10,52,0.8,,,,,,,10:18,eey9,
79081,Mx 3539#40,17/10/2016,5,0,,,238,22,32,36,9,0,10:19,eey9,
79081,Mx 3539#40,17/10/2016,5,1,72,2.2,,,,,,,10:21,eey9,
79081,Mx 3539#40,17/10/2016,5,2,66,2.5,,,,,,,10:21,eey9,
79081,Mx 3539#40,17/10/2016,5,3,77,2.7,,,,,,,10:22,eey9,
79081,Mx 3539#40,17/10/2016,5,4,68,2.7,,,,,,,10:22,eey9,
79081,Mx 3539#40,17/10/2016,5,5,71,2.7,,,,,,,10:22,eey9,
79081,Mx 3539#40,17/10/2016,5,6,81,2.7,,,,,,,10:23,eey9,
79081,Mx 3539#40,17/10/2016,5,7,81,2.7,,,,,,,10:23,eey9,
79081,Mx 3539#40,17/10/2016,5,8,79,2.8,,,,,,,10:24,eey9,
79081,Mx 3539#40,17/10/2016,5,9,84,2.5,,,,,,,10:24,eey9,
79081,Mx 3539#40,17/10/2016,5,10,42,1.6,,,,,,,10:24,eey9,
79095,Mx 3539#46,17/10/2016,26,0,,,230,22,27,27,8,0,10:29,eey9,
79095,Mx 3539#46,17/10/2016,26,1,48,2.2,,,,,,,10:30,eey9,
79095,Mx 3539#46,17/10/2016,26,2,62,2.1,,,,,,,10:30,eey9,
79095,Mx 3539#46,17/10/2016,26,3,72,1.9,,,,,,,10:31,eey9,
79095,Mx 3539#46,17/10/2016,26,4,75,2.3,,,,,,,10:31,eey9,
79095,Mx 3539#46,17/10/2016,26,5,81,2.1,,,,,,,10:32,eey9,
79095,Mx 3539#46,17/10/2016,26,6,80,2.5,,,,,,,10:32,eey9,
79095,Mx 3539#46,17/10/2016,26,7,83,2.1,,,,,,,10:32,eey9,
79095,Mx 3539#46,17/10/2016,26,8,83,2.3,,,,,,,10:33,eey9,
79095,Mx 3539#46,17/10/2016,26,9,89,2.9,,,,,,,10:33,eey9,
79095,Mx 3539#46,17/10/2016,26,10,59,1.6,,,,,,,10:33,eey9,
79095,Mx 3539#46,17/10/2016,27,0,,,230,49,33,31,8,0,10:34,eey9,
79095,Mx 3539#46,17/10/2016,27,1,51,2.1,,,,,,,10:37,eey9,
79095,Mx 3539#46,17/10/2016,27,2,66,2.7,,,,,,,10:38,eey9,
79095,Mx 3539#46,17/10/2016,27,3,62,3.3,,,,,,,10:38,eey9,
79095,Mx 3539#46,17/10/2016,27,4,69,2.8,,,,,,,10:38,eey9,
79095,Mx 3539#46,17/10/2016,27,5,71,2.8,,,,,,,10:39,eey9,
79095,Mx 3539#46,17/10/2016,27,6,69,2.1,,,,,,,10:39,eey9,
79095,Mx 3539#46,17/10/2016,27,7,71,2.1,,,,,,,10:40,eey9,
79095,Mx 3539#46,17/10/2016,27,8,74,2.8,,,,,,,10:40,eey9,
79095,Mx 3539#46,17/10/2016,27,9,74,3.1,,,,,,,10:40,eey9,
79095,Mx 3539#46,17/10/2016,27,10,66,2.8,,,,,,,10:40,eey9,
79095,Mx 3539#46,17/10/2016,27,11,28,0.6,,,,,,,10:41,eey9,
79095,Mx 3539#46,17/10/2016,28,0,,,210,25,34,30,7,0,10:41,eey9,
79095,Mx 3539#46,17/10/2016,28,1,62,2.4,,,,,,,10:43,eey9,
79095,Mx 3539#46,17/10/2016,28,2,72,2.4,,,,,,,10:44,eey9,
79095,Mx 3539#46,17/10/2016,28,3,65,2.2,,,,,,,10:44,eey9,
79095,Mx 3539#46,17/10/2016,28,4,69,2.1,,,,,,,10:44,eey9,
79095,Mx 3539#46,17/10/2016,28,5,79,2.1,,,,,,,10:44,eey9,
79095,Mx 3539#46,17/10/2016,28,6,72,2.2,,,,,,,10:45,eey9,
79095,Mx 3539#46,17/10/2016,28,7,83,2.2,,,,,,,10:45,eey9,
79095,Mx 3539#46,17/10/2016,28,8,83,2.4,,,,,,,10:45,eey9,
79095,Mx 3539#46,17/10/2016,28,9,89,2.3,,,,,,,10:46,eey9,
79095,Mx 3539#46,17/10/2016,28,10,68,2,,,,,,,10:46,eey9,
79095,Mx 3539#46,17/10/2016,29,0,,,240,69,34,29,7,0,10:46,eey9,
79095,Mx 3539#46,17/10/2016,29,1,58,1.4,,,,,,,10:48,eey9,
79095,Mx 3539#46,17/10/2016,29,2,60,1.8,,,,,,,10:49,eey9,
79095,Mx 3539#46,17/10/2016,29,3,64,2,,,,,,,10:50,eey9,
79095,Mx 3539#46,17/10/2016,29,4,69,2.2,,,,,,,10:50,eey9,
79095,Mx 3539#46,17/10/2016,29,5,67,2.2,,,,,,,10:50,eey9,
79095,Mx 3539#46,17/10/2016,29,6,72,2.3,,,,,,,10:50,eey9,
79095,Mx 3539#46,17/10/2016,29,7,75,2.2,,,,,,,10:51,eey9,
79095,Mx 3539#46,17/10/2016,29,8,83,2.4,,,,,,,10:51,eey9,
79095,Mx 3539#46,17/10/2016,29,9,52,1.4,,,,,,,10:52,eey9,
79095,Mx 3539#46,17/10/2016,30,0,,,235,42,31,32,8,0,10:52,eey9,
79095,Mx 3539#46,17/10/2016,30,1,59,2.3,,,,,,,10:54,eey9,
79095,Mx 3539#46,17/10/2016,30,2,65,2.3,,,,,,,10:55,eey9,
79095,Mx 3539#46,17/10/2016,30,3,70,2.3,,,,,,,10:55,eey9,
79095,Mx 3539#46,17/10/2016,30,4,69,2.3,,,,,,,10:55,eey9,
79095,Mx 3539#46,17/10/2016,30,5,72,2.3,,,,,,,10:56,eey9,
79095,Mx 3539#46,17/10/2016,30,6,71,2.1,,,,,,,10:56,eey9,
79095,Mx 3539#46,17/10/2016,30,7,79,2.4,,,,,,,10:56,eey9,
79095,Mx 3539#46,17/10/2016,30,8,84,2.4,,,,,,,10:57,eey9,
79095,Mx 3539#46,17/10/2016,30,9,81,2.6,,,,,,,10:57,eey9,
79095,Mx 3539#46,17/10/2016,30,10,42,1.1,,,,,,,10:57,eey9,
81850,Mx 3437#113,17/10/2016,21,0,,,187,51,31,30,7,0,10:58,eey9,
81850,Mx 3437#113,17/10/2016,21,1,63,1.9,,,,,,,11:03,eey9,
81850,Mx 3437#113,17/10/2016,21,2,64,2,,,,,,,11:04,eey9,
81850,Mx 3437#113,17/10/2016,21,3,71,2.1,,,,,,,11:04,eey9,
81850,Mx 3437#113,17/10/2016,21,4,67,2.2,,,,,,,11:05,eey9,
81850,Mx 3437#113,17/10/2016,21,5,69,2.1,,,,,,,11:05,eey9,
81850,Mx 3437#113,17/10/2016,21,6,68,2,,,,,,,11:06,eey9,
81850,Mx 3437#113,17/10/2016,21,7,74,2.1,,,,,,,11:06,eey9,
81850,Mx 3437#113,17/10/2016,21,8,73,2.2,,,,,,,11:06,eey9,
81850,Mx 3437#113,17/10/2016,21,9,71,2.1,,,,,,,11:06,eey9,
81850,Mx 3437#113,17/10/2016,21,10,73,2,,,,,,,11:07,eey9,
81850,Mx 3437#113,17/10/2016,21,11,75,1.9,,,,,,,11:07,eey9,
81850,Mx 3437#113,17/10/2016,21,12,70,1.7,,,,,,,11:08,eey9,
81850,Mx 3437#113,17/10/2016,21,13,53,1.5,,,,,,,11:08,eey9,
81850,Mx 3437#113,17/10/2016,22,0,,,160,48,22,19,7,0,11:08,eey9,
81850,Mx 3437#113,17/10/2016,22,1,49,1.9,,,,,,,11:10,eey9,
81850,Mx 3437#113,17/10/2016,22,2,64,2,,,,,,,11:11,eey9,
81850,Mx 3437#113,17/10/2016,22,3,71,2.1,,,,,,,11:11,eey9,
81850,Mx 3437#113,17/10/2016,22,4,77,2,,,,,,,11:11,eey9,
81850,Mx 3437#113,17/10/2016,22,5,77,1.8,,,,,,,11:11,eey9,
81850,Mx 3437#113,17/10/2016,22,6,87,2,,,,,,,11:12,eey9,
81850,Mx 3437#113,17/10/2016,22,7,87,2,,,,,,,11:12,eey9,
81850,Mx 3437#113,17/10/2016,22,8,91,2.1,,,,,,,11:12,eey9,
81850,Mx 3437#113,17/10/2016,22,9,95,2.1,,,,,,,11:12,eey9,
81850,Mx 3437#113,17/10/2016,22,10,92,2,,,,,,,11:13,eey9,
81850,Mx 3437#113,17/10/2016,22,11,50,1.3,,,,,,,11:13,eey9,
81850,Mx 3437#113,17/10/2016,23,0,,,179,70,32,28,7,0,11:14,eey9,
81850,Mx 3437#113,17/10/2016,23,1,50,1.8,,,,,,,11:16,eey9,
81850,Mx 3437#113,17/10/2016,23,2,54,2.2,,,,,,,11:17,eey9,
81850,Mx 3437#113,17/10/2016,23,3,52,2.3,,,,,,,11:17,eey9,
81850,Mx 3437#113,17/10/2016,23,4,72,2.3,,,,,,,11:17,eey9,
81850,Mx 3437#113,17/10/2016,23,5,75,2,,,,,,,11:17,eey9,
81850,Mx 3437#113,17/10/2016,23,6,76,2.2,,,,,,,11:18,eey9,
81850,Mx 3437#113,17/10/2016,23,7,78,2.2,,,,,,,11:18,eey9,
81850,Mx 3437#113,17/10/2016,23,8,78,2.1,,,,,,,11:19,eey9,
81850,Mx 3437#113,17/10/2016,23,9,77,2.1,,,,,,,11:19,eey9,
81850,Mx 3437#113,17/10/2016,23,10,80,2.2,,,,,,,11:19,eey9,
81850,Mx 3437#113,17/10/2016,23,11,81,2.1,,,,,,,11:19,eey9,
81850,Mx 3437#113,17/10/2016,23,12,61,1.7,,,,,,,11:19,eey9,
81850,Mx 3437#113,17/10/2016,23,13,34,0.8,,,,,,,11:20,eey9,
81850,Mx 3437#113,17/10/2016,24,0,,,175,36,25,34,8,0,11:20,eey9,
81850,Mx 3437#113,17/10/2016,24,1,58,2.2,,,,,,,11:22,eey9,
81850,Mx 3437#113,17/10/2016,24,2,62,1.8,,,,,,,11:23,eey9,
81850,Mx 3437#113,17/10/2016,24,3,79,2.2,,,,,,,11:23,eey9,
81850,Mx 3437#113,17/10/2016,24,4,82,2.1,,,,,,,11:23,eey9,
81850,Mx 3437#113,17/10/2016,24,5,82,2.2,,,,,,,11:24,eey9,
81850,Mx 3437#113,17/10/2016,24,6,85,2.3,,,,,,,11:24,eey9,
81850,Mx 3437#113,17/10/2016,24,7,85,2.5,,,,,,,11:24,eey9,
81850,Mx 3437#113,17/10/2016,24,8,86,2.2,,,,,,,11:25,eey9,
81850,Mx 3437#113,17/10/2016,24,9,92,2.3,,,,,,,11:25,eey9,
81850,Mx 3437#113,17/10/2016,24,10,84,2.1,,,,,,,11:25,eey9,
81850,Mx 3437#113,17/10/2016,24,11,63,1.7,,,,,,,11:25,eey9,
81850,Mx 3437#113,17/10/2016,24,12,21,0.4,,,,,,,11:26,eey9,
81850,Mx 3437#113,17/10/2016,25,0,,,178,20,30,27,9,0,11:26,eey9,
81850,Mx 3437#113,17/10/2016,25,1,64,1.4,,,,,,,11:28,eey9,
81850,Mx 3437#113,17/10/2016,25,2,86,1.7,,,,,,,11:28,eey9,
81850,Mx 3437#113,17/10/2016,25,3,97,2.1,,,,,,,11:28,eey9,
81850,Mx 3437#113,17/10/2016,25,4,103,2.2,,,,,,,11:29,eey9,
81850,Mx 3437#113,17/10/2016,25,5,103,2.4,,,,,,,11:29,eey9,
81850,Mx 3437#113,17/10/2016,25,6,102,2.3,,,,,,,11:30,eey9,
81850,Mx 3437#113,17/10/2016,25,7,60,1.6,,,,,,,11:30,eey9,
81856,Mx 3536#96,17/10/2016,11,0,,,230,54,28,33,10,0,11:33,eey9,
81856,Mx 3536#96,17/10/2016,11,1,38,1,,,,,,,11:37,eey9,
81856,Mx 3536#96,17/10/2016,11,2,55,2.1,,,,,,,11:38,eey9,
81856,Mx 3536#96,17/10/2016,11,3,68,2.2,,,,,,,11:38,eey9,
81856,Mx 3536#96,17/10/2016,11,4,77,2.3,,,,,,,11:39,eey9,
81856,Mx 3536#96,17/10/2016,11,5,81,2.1,,,,,,,11:39,eey9,
81856,Mx 3536#96,17/10/2016,11,6,86,2.2,,,,,,,11:39,eey9,
81856,Mx 3536#96,17/10/2016,11,7,88,2.5,,,,,,,11:39,eey9,
81856,Mx 3536#96,17/10/2016,11,8,92,2.7,,,,,,,11:40,eey9,
81856,Mx 3536#96,17/10/2016,11,9,104,2.8,,,,,,,11:40,eey9,
81856,Mx 3536#96,17/10/2016,11,10,104,2.8,,,,,,,11:41,eey9,
81856,Mx 3536#96,17/10/2016,11,11,103,2.9,,,,,,,11:41,eey9,
81856,Mx 3536#96,17/10/2016,11,12,104,3,,,,,,,11:41,eey9,
81856,Mx 3536#96,17/10/2016,11,13,105,3,,,,,,,11:41,eey9,
81856,Mx 3536#96,17/10/2016,11,14,90,2.8,,,,,,,11:42,eey9,
81856,Mx 3536#96,17/10/2016,11,15,98,2.9,,,,,,,11:42,eey9,
81856,Mx 3536#96,17/10/2016,11,16,96,2.8,,,,,,,11:42,eey9,
81856,Mx 3536#96,17/10/2016,11,17,66,1.8,,,,,,,11:43,eey9,
81856,Mx 3536#96,17/10/2016,12,0,,,245,38,36,26,13,0,11:43,eey9,
81856,Mx 3536#96,17/10/2016,12,1,54,1.4,,,,,,,11:46,eey9,
81856,Mx 3536#96,17/10/2016,12,2,59,3,,,,,,,11:46,eey9,
81856,Mx 3536#96,17/10/2016,12,3,64,2.6,,,,,,,11:46,eey9,
81856,Mx 3536#96,17/10/2016,12,4,74,2.4,,,,,,,11:47,eey9,
81856,Mx 3536#96,17/10/2016,12,5,78,2.7,,,,,,,11:47,eey9,
81856,Mx 3536#96,17/10/2016,12,6,76,2.7,,,,,,,11:48,eey9,
81856,Mx 3536#96,17/10/2016,12,7,80,3,,,,,,,11:48,eey9,
81856,Mx 3536#96,17/10/2016,12,8,85,2.6,,,,,,,11:49,eey9,
81856,Mx 3536#96,17/10/2016,12,9,85,3.4,,,,,,,11:49,eey9,
81856,Mx 3536#96,17/10/2016,12,10,80,2.8,,,,,,,11:49,eey9,
81856,Mx 3536#96,17/10/2016,12,11,91,3.6,,,,,,,11:50,eey9,
81856,Mx 3536#96,17/10/2016,12,12,94,3.3,,,,,,,11:50,eey9,
81856,Mx 3536#96,17/10/2016,12,13,97,3.5,,,,,,,11:50,eey9,
81856,Mx 3536#96,17/10/2016,12,14,85,3.5,,,,,,,11:51,eey9,
81856,Mx 3536#96,17/10/2016,12,15,94,3.6,,,,,,,11:51,eey9,
81856,Mx 3536#96,17/10/2016,12,16,101,3.8,,,,,,,11:51,eey9,
81856,Mx 3536#96,17/10/2016,12,17,85,3.6,,,,,,,11:52,eey9,
81856,Mx 3536#96,17/10/2016,12,18,69,0.8,,,,,,,11:52,eey9,
81856,Mx 3536#96,17/10/2016,13,0,,,240,17,31,22,13,0,11:52,eey9,
81856,Mx 3536#96,17/10/2016,13,1,29,0.6,,,,,,,11:54,eey9,
81856,Mx 3536#96,17/10/2016,13,2,45,2.1,,,,,,,11:55,eey9,
81856,Mx 3536#96,17/10/2016,13,3,44,2.3,,,,,,,11:55,eey9,
81856,Mx 3536#96,17/10/2016,13,4,75,2.3,,,,,,,11:55,eey9,
81856,Mx 3536#96,17/10/2016,13,5,75,2.4,,,,,,,11:56,eey9,
81856,Mx 3536#96,17/10/2016,13,6,74,2.5,,,,,,,11:56,eey9,
81856,Mx 3536#96,17/10/2016,13,7,78,2.4,,,,,,,11:56,eey9,
81856,Mx 3536#96,17/10/2016,13,8,77,2.2,,,,,,,11:57,eey9,
81856,Mx 3536#96,17/10/2016,13,9,84,2.7,,,,,,,11:57,eey9,
81856,Mx 3536#96,17/10/2016,13,10,84,2.5,,,,,,,11:57,eey9,
81856,Mx 3536#96,17/10/2016,13,11,87,2.7,,,,,,,11:58,eey9,
81856,Mx 3536#96,17/10/2016,13,12,85,2.5,,,,,,,11:58,eey9,
81856,Mx 3536#96,17/10/2016,13,13,82,2.7,,,,,,,11:59,eey9,
81856,Mx 3536#96,17/10/2016,13,14,88,2.7,,,,,,,11:59,eey9,
81856,Mx 3536#96,17/10/2016,13,15,88,3,,,,,,,11:59,eey9,
81856,Mx 3536#96,17/10/2016,13,16,68,2.7,,,,,,,11:59,eey9,
81856,Mx 3536#96,17/10/2016,13,17,34,0.2,,,,,,,12:00,eey9,
81856,Mx 3536#96,17/10/2016,14,0,,,260,25,29,29,13,0,12:00,eey9,
81856,Mx 3536#96,17/10/2016,14,1,69,2.9,,,,,,,12:02,eey9,
81856,Mx 3536#96,17/10/2016,14,2,73,2.6,,,,,,,12:02,eey9,
81856,Mx 3536#96,17/10/2016,14,3,73,2.7,,,,,,,12:02,eey9,
81856,Mx 3536#96,17/10/2016,14,4,74,2.8,,,,,,,12:03,eey9,
81856,Mx 3536#96,17/10/2016,14,5,79,2.9,,,,,,,12:03,eey9,
81856,Mx 3536#96,17/10/2016,14,6,89,3.2,,,,,,,12:04,eey9,
81856,Mx 3536#96,17/10/2016,14,7,87,3.1,,,,,,,12:04,eey9,
81856,Mx 3536#96,17/10/2016,14,8,93,3.3,,,,,,,12:04,eey9,
81856,Mx 3536#96,17/10/2016,14,9,85,3.2,,,,,,,12:04,eey9,
81856,Mx 3536#96,17/10/2016,14,10,90,3.5,,,,,,,12:05,eey9,
81856,Mx 3536#96,17/10/2016,14,11,93,3.5,,,,,,,12:05,eey9,
81856,Mx 3536#96,17/10/2016,14,12,94,3.7,,,,,,,12:06,eey9,
81856,Mx 3536#96,17/10/2016,14,13,93,3.7,,,,,,,12:06,eey9,
81856,Mx 3536#96,17/10/2016,14,14,94,3.7,,,,,,,12:06,eey9,
81856,Mx 3536#96,17/10/2016,14,15,92,3.8,,,,,,,12:06,eey9,
81856,Mx 3536#96,17/10/2016,14,16,79,3.3,,,,,,,12:07,eey9,
81856,Mx 3536#96,17/10/2016,14,17,46,1.2,,,,,,,12:07,eey9,
81856,Mx 3536#96,17/10/2016,15,0,,,260,38,39,37,11,0,12:07,eey9,
81856,Mx 3536#96,17/10/2016,15,1,46,1.6,,,,,,,12:10,eey9,
81856,Mx 3536#96,17/10/2016,15,2,42,1.6,,,,,,,12:11,eey9,
81856,Mx 3536#96,17/10/2016,15,3,74,2.1,,,,,,,12:11,eey9,
81856,Mx 3536#96,17/10/2016,15,4,72,2.4,,,,,,,12:12,eey9,
81856,Mx 3536#96,17/10/2016,15,5,94,2.5,,,,,,,12:12,eey9,
81856,Mx 3536#96,17/10/2016,15,6,95,2.5,,,,,,,12:12,eey9,
81856,Mx 3536#96,17/10/2016,15,7,108,2.6,,,,,,,12:12,eey9,
81856,Mx 3536#96,17/10/2016,15,8,102,2.5,,,,,,,12:13,eey9,
81856,Mx 3536#96,17/10/2016,15,9,113,2.5,,,,,,,12:13,eey9,
81856,Mx 3536#96,17/10/2016,15,10,111,2.6,,,,,,,12:13,eey9,
81856,Mx 3536#96,17/10/2016,15,11,112,2.8,,,,,,,12:14,eey9,
81856,Mx 3536#96,17/10/2016,15,12,108,3,,,,,,,12:14,eey9,
81856,Mx 3536#96,17/10/2016,15,13,84,1.6,,,,,,,12:14,eey9,
81862,Mx 3524#115,17/10/2016,6,0,,,162,29,26,20,9,0,12:17,eey9,
81862,Mx 3524#115,17/10/2016,6,1,57,2,,,,,,,12:20,eey9,
81862,Mx 3524#115,17/10/2016,6,2,72,2.3,,,,,,,12:21,eey9,
81862,Mx 3524#115,17/10/2016,6,3,77,2.4,,,,,,,12:21,eey9,
81862,Mx 3524#115,17/10/2016,6,4,80,2.5,,,,,,,12:21,eey9,
81862,Mx 3524#115,17/10/2016,6,5,78,2.2,,,,,,,12:21,eey9,
81862,Mx 3524#115,17/10/2016,6,6,80,2.2,,,,,,,12:22,eey9,
81862,Mx 3524#115,17/10/2016,6,7,83,2.5,,,,,,,12:22,eey9,
81862,Mx 3524#115,17/10/2016,6,8,82,2.4,,,,,,,12:22,eey9,
81862,Mx 3524#115,17/10/2016,6,9,89,2.2,,,,,,,12:22,eey9,
81862,Mx 3524#115,17/10/2016,6,10,89,2.4,,,,,,,12:23,eey9,
81862,Mx 3524#115,17/10/2016,6,11,76,2.1,,,,,,,12:23,eey9,
81862,Mx 3524#115,17/10/2016,6,12,35,0.9,,,,,,,12:23,eey9,
81862,Mx 3524#115,17/10/2016,7,0,,,156,22,25,25,10,0,12:24,eey9,
81862,Mx 3524#115,17/10/2016,7,1,54,1.9,,,,,,,12:25,eey9,
81862,Mx 3524#115,17/10/2016,7,2,69,2.4,,,,,,,12:26,eey9,
81862,Mx 3524#115,17/10/2016,7,3,79,2.4,,,,,,,12:26,eey9,
81862,Mx 3524#115,17/10/2016,7,4,76,3,,,,,,,12:26,eey9,
81862,Mx 3524#115,17/10/2016,7,5,79,2.9,,,,,,,12:27,eey9,
81862,Mx 3524#115,17/10/2016,7,6,82,2.3,,,,,,,12:27,eey9,
81862,Mx 3524#115,17/10/2016,7,7,84,2.8,,,,,,,12:28,eey9,
81862,Mx 3524#115,17/10/2016,7,8,84,2.8,,,,,,,12:28,eey9,
81862,Mx 3524#115,17/10/2016,7,9,84,3.4,,,,,,,12:28,eey9,
81862,Mx 3524#115,17/10/2016,7,10,82,2.9,,,,,,,12:28,eey9,
81862,Mx 3524#115,17/10/2016,7,11,82,3,,,,,,,12:29,eey9,
81862,Mx 3524#115,17/10/2016,7,12,74,3.1,,,,,,,12:29,eey9,
81862,Mx 3524#115,17/10/2016,7,13,51,2,,,,,,,12:29,eey9,
81862,Mx 3524#115,17/10/2016,8,0,,,157,29,38,26,8,0,12:30,eey9,
81862,Mx 3524#115,17/10/2016,8,1,39,1.2,,,,,,,12:32,eey9,
81862,Mx 3524#115,17/10/2016,8,2,47,2.1,,,,,,,12:33,eey9,
81862,Mx 3524#115,17/10/2016,8,3,61,2,,,,,,,12:33,eey9,
81862,Mx 3524#115,17/10/2016,8,4,68,1.8,,,,,,,12:33,eey9,
81862,Mx 3524#115,17/10/2016,8,5,71,2,,,,,,,12:33,eey9,
81862,Mx 3524#115,17/10/2016,8,6,74,2,,,,,,,12:34,eey9,
81862,Mx 3524#115,17/10/2016,8,7,72,2,,,,,,,12:34,eey9,
81862,Mx 3524#115,17/10/2016,8,8,68,2,,,,,,,12:35,eey9,
81862,Mx 3524#115,17/10/2016,8,9,62,2,,,,,,,12:35,eey9,
81862,Mx 3524#115,17/10/2016,8,10,69,1.7,,,,,,,12:35,eey9,
81862,Mx 3524#115,17/10/2016,8,11,18,0.5,,,,,,,12:35,eey9,
81862,Mx 3524#115,17/10/2016,9,0,,,182,50,20,18,8,0,12:36,eey9,
81862,Mx 3524#115,17/10/2016,9,1,49,2.3,,,,,,,12:38,eey9,
81862,Mx 3524#115,17/10/2016,9,2,58,2.4,,,,,,,12:39,eey9,
81862,Mx 3524#115,17/10/2016,9,3,68,2.3,,,,,,,12:39,eey9,
81862,Mx 3524#115,17/10/2016,9,4,72,2.6,,,,,,,12:39,eey9,
81862,Mx 3524#115,17/10/2016,9,5,74,2.4,,,,,,,12:39,eey9,
81862,Mx 3524#115,17/10/2016,9,6,79,2.2,,,,,,,12:40,eey9,
81862,Mx 3524#115,17/10/2016,9,7,79,2.2,,,,,,,12:40,eey9,
81862,Mx 3524#115,17/10/2016,9,8,79,2.2,,,,,,,12:40,eey9,
81862,Mx 3524#115,17/10/2016,9,9,79,2.2,,,,,,,12:41,eey9,
81862,Mx 3524#115,17/10/2016,9,10,76,2.3,,,,,,,12:41,eey9,
81862,Mx 3524#115,17/10/2016,9,11,42,1.6,,,,,,,12:41,eey9,
81862,Mx 3524#115,17/10/2016,10,0,,,187,65,26,33,9,0,12:41,eey9,
81862,Mx 3524#115,17/10/2016,10,1,49,2.5,,,,,,,12:44,eey9,
